,tipo,barrio,sup,pricem2,habs
16473,apartment,Villa Luro,53.0,1603.77,1.0
16475,apartment,Villa Urquiza,51.0,2745.1,2.0
16476,apartment,Barrio Norte,70.0,2557.14,2.0
16477,apartment,Saavedra,53.0,2826.42,2.0
16478,apartment,Palermo,40.0,2675.0,2.0
16480,apartment,Villa Urquiza,35.0,2714.29,1.0
16481,apartment,Saavedra,54.0,2885.19,2.0
16482,apartment,Palermo,70.0,3000.0,3.0
16483,apartment,Palermo,43.0,2720.93,2.0
16484,apartment,Villa Urquiza,34.0,2852.94,1.0
16485,apartment,Villa Luro,77.0,2227.27,3.0
16486,apartment,Barrio Norte,49.0,3306.12,2.0
16487,apartment,Floresta,48.0,1625.0,3.0
16488,apartment,Villa Luro,98.0,2500.0,3.0
16489,apartment,Belgrano,89.0,4210.39,3.0
16490,apartment,Palermo,40.0,2725.0,2.0
16491,apartment,Barrio Norte,51.0,3235.29,2.0
16492,apartment,Belgrano,89.0,4336.7,3.0
16493,apartment,Villa Luro,158.0,1455.7,4.0
16494,apartment,Palermo,43.0,2767.44,2.0
16495,apartment,Villa del Parque,53.0,1792.45,2.0
16496,apartment,Liniers,280.0,1000.0,5.0
16497,apartment,Villa Luro,158.0,1677.22,4.0
16498,apartment,Belgrano,89.0,4466.8,3.0
16499,apartment,Palermo,40.0,2775.0,2.0
16500,apartment,Flores,140.0,1707.14,4.0
16501,apartment,Villa Urquiza,51.0,2745.1,2.0
16502,apartment,Palermo,43.0,2883.72,2.0
16503,apartment,Belgrano,89.0,4600.8,3.0
16504,apartment,Villa Luro,49.0,2163.27,2.0
16505,apartment,Villa del Parque,70.0,2257.14,4.0
16506,apartment,Colegiales,64.0,2250.0,2.0
16507,apartment,Palermo,40.0,2900.0,2.0
16508,apartment,Almagro,50.0,2600.0,1.0
16509,apartment,Belgrano,88.0,4543.8,3.0
16510,apartment,Villa del Parque,58.0,2068.97,2.0
16511,apartment,Recoleta,109.0,4587.16,1.0
16512,apartment,Villa Urquiza,48.0,2958.33,2.0
16513,apartment,Villa Luro,58.0,2000.0,2.0
16514,apartment,Palermo,81.0,2925.93,3.0
16515,apartment,Almagro,55.0,2763.64,2.0
16516,PH,Villa Crespo,76.0,2092.11,4.0
16517,apartment,Recoleta,105.0,4523.81,4.0
16518,apartment,Palermo,74.0,2945.95,3.0
16519,apartment,Palermo,43.0,2883.72,2.0
16520,apartment,Caballito,116.0,1715.52,4.0
16521,apartment,Liniers,75.0,1400.0,2.0
16522,apartment,Colegiales,50.0,2640.0,1.0
16523,PH,Palermo,76.0,2092.11,4.0
16524,apartment,San Telmo,39.0,2871.79,10.0
16525,apartment,Palermo,40.0,2900.0,2.0
16526,apartment,Palermo,76.0,2092.11,4.0
16527,apartment,Mataderos,41.0,1829.27,1.0
16528,PH,Villa Devoto,270.0,1666.67,5.0
16529,apartment,Villa Crespo,76.0,2092.11,4.0
16530,apartment,Palermo,43.0,2930.23,2.0
16531,apartment,Villa Lugano,114.0,1096.49,3.0
16532,apartment,Palermo,40.0,2950.0,2.0
16533,apartment,San Telmo,39.0,2846.15,10.0
16534,apartment,Caballito,77.0,2253.25,3.0
16536,apartment,San Telmo,48.0,3145.83,2.0
16538,apartment,Villa Ortuzar,64.0,2250.0,2.0
16539,apartment,Flores,168.0,1607.14,5.0
16540,apartment,San Telmo,40.0,2500.0,10.0
16542,apartment,Liniers,54.0,2037.04,2.0
16543,PH,Paternal,85.0,1823.53,4.0
16544,apartment,Villa del Parque,131.0,1274.81,3.0
16545,apartment,Villa Urquiza,40.0,2950.0,2.0
16546,apartment,Saavedra,53.0,2260.38,2.0
16547,apartment,Palermo,64.0,3127.53,4.0
16548,apartment,Villa Urquiza,56.0,3303.57,2.0
16549,apartment,Flores,45.0,2000.0,2.0
16550,apartment,Villa Urquiza,30.0,2766.67,1.0
16551,apartment,Flores,100.0,1650.0,4.0
16552,apartment,Palermo,78.0,3200.5,4.0
16553,apartment,Chacarita,30.0,3666.67,1.0
16554,apartment,Villa del Parque,68.0,2485.29,3.0
16555,apartment,Liniers,45.0,1977.78,2.0
16556,apartment,Chacarita,30.0,3666.67,1.0
16557,apartment,Caballito,49.0,689.8,2.0
16558,apartment,Almagro,54.0,1657.41,2.0
16559,apartment,Palermo,64.0,3174.44,4.0
16560,apartment,Liniers,40.0,1800.0,1.0
16561,apartment,Caballito,48.0,687.5,2.0
16562,apartment,Palermo,51.0,3436.0,4.0
16563,apartment,Villa Urquiza,63.0,3317.46,3.0
16564,apartment,Caballito,42.0,738.1,2.0
16567,apartment,Palermo,102.0,3377.91,4.0
16569,apartment,Villa del Parque,43.0,2139.53,2.0
16571,apartment,Villa Luro,97.0,1958.76,3.0
16572,apartment,Caballito,42.0,2619.05,2.0
16573,apartment,Palermo,46.0,3418.22,1.0
16574,apartment,Villa Luro,90.0,3666.67,3.0
16575,apartment,Villa del Parque,89.0,2134.83,4.0
16576,apartment,Coghlan,65.0,1830.77,3.0
16577,apartment,Palermo,87.0,3408.21,4.0
16579,apartment,Belgrano,130.0,3683.62,4.0
16580,apartment,Villa del Parque,60.0,2000.0,3.0
16581,apartment,Paternal,46.0,2391.3,2.0
16582,apartment,Villa Luro,97.0,1989.69,3.0
16583,apartment,Palermo,41.0,3500.63,1.0
16585,apartment,Recoleta,174.0,2097.7,4.0
16587,apartment,Villa Luro,97.0,1804.12,3.0
16588,apartment,Palermo,41.0,3500.63,1.0
16589,apartment,Belgrano,58.0,3812.9,2.0
16590,apartment,Palermo,71.0,2323.94,3.0
16591,apartment,Villa Urquiza,50.0,2600.0,2.0
16592,apartment,Villa del Parque,112.0,1919.64,4.0
16593,apartment,Palermo,89.0,3424.07,4.0
16594,apartment,Belgrano,58.0,3865.86,2.0
16595,apartment,San Telmo,61.0,1885.25,2.0
16596,apartment,Villa Urquiza,50.0,2600.0,2.0
16597,apartment,Palermo,87.0,3506.44,4.0
16598,apartment,Palermo,93.0,5591.4,3.0
16599,apartment,Barracas,67.0,2537.31,2.0
16600,house,Villa del Parque,179.0,1536.31,4.0
16601,apartment,Palermo,41.0,3456.2,1.0
16602,apartment,Villa Urquiza,66.0,2848.48,3.0
16603,apartment,Almagro,43.0,2906.98,1.0
16604,apartment,Almagro,70.0,1785.71,3.0
16605,apartment,Belgrano,226.0,2999.14,4.0
16606,apartment,Palermo,41.0,3550.9,1.0
16607,apartment,Villa Urquiza,80.0,2437.5,3.0
16608,apartment,Almagro,43.0,2906.98,1.0
16609,apartment,Recoleta,240.0,3875.0,4.0
16610,apartment,Belgrano,52.0,3809.08,2.0
16611,apartment,Villa Crespo,32.0,2968.75,1.0
16612,apartment,Palermo,89.0,3522.76,4.0
16613,apartment,Villa Urquiza,53.0,2452.83,3.0
16614,apartment,Almagro,99.0,3434.34,3.0
16615,apartment,Palermo,89.0,3522.76,4.0
16616,apartment,Villa Urquiza,100.0,2400.0,3.0
16617,apartment,Mataderos,145.0,2068.97,4.0
16618,apartment,Belgrano,52.0,3861.98,2.0
16619,apartment,Almagro,43.0,2906.98,1.0
16620,apartment,Palermo,129.0,3513.73,4.0
16621,apartment,Belgrano,51.0,3313.73,2.0
16622,apartment,Palermo,171.0,3513.13,4.0
16623,apartment,Congreso,50.0,1560.0,2.0
16626,apartment,Liniers,102.0,1666.67,4.0
16627,apartment,Palermo,113.0,3628.35,4.0
16630,apartment,Nuñez,44.0,2840.91,2.0
16631,apartment,Palermo,98.0,3623.88,4.0
16632,apartment,Flores,35.0,2142.86,1.0
16634,apartment,Villa Urquiza,89.0,845.69,4.0
16635,apartment,Palermo,155.0,3606.74,4.0
16636,apartment,Caballito,50.0,1900.0,2.0
16637,apartment,Belgrano,176.0,2829.55,4.0
16638,apartment,Barrio Norte,31.0,2838.71,1.0
16639,apartment,Villa Urquiza,64.0,822.97,3.0
16641,apartment,Palermo,113.0,3678.74,4.0
16642,apartment,Floresta,45.0,2666.67,2.0
16644,apartment,Palermo,45.0,3177.78,2.0
16645,apartment,Villa Urquiza,49.0,765.31,2.0
16647,apartment,Belgrano,94.0,2542.55,3.0
16648,apartment,Palermo,98.0,3674.2,4.0
16649,apartment,Villa Urquiza,52.0,682.69,2.0
16650,apartment,Palermo,113.0,2433.63,4.0
16651,apartment,Liniers,45.0,1955.56,2.0
16652,apartment,Mataderos,58.0,1594.83,3.0
16654,PH,Liniers,25.0,2300.0,1.0
16655,apartment,Palermo,113.0,3679.72,4.0
16657,apartment,Villa Crespo,62.0,3380.65,2.0
16658,apartment,Mataderos,35.0,1525.71,3.0
16659,apartment,Liniers,54.0,2222.22,2.0
16660,apartment,Saavedra,39.0,2564.1,1.0
16661,apartment,Saavedra,72.0,1736.11,1.0
16662,apartment,Mataderos,45.0,1377.78,2.0
16663,apartment,Paternal,70.0,2257.14,3.0
16664,apartment,Villa Urquiza,63.0,2619.05,2.0
16665,apartment,Mataderos,90.0,1111.11,3.0
16666,store,Palermo,92.0,5217.39,4.0
16667,apartment,Villa Luro,55.0,2363.64,2.0
16668,apartment,Saavedra,66.0,1863.64,1.0
16669,apartment,Villa Urquiza,50.0,2380.0,3.0
16670,apartment,Villa Urquiza,45.0,3244.44,2.0
16671,apartment,Villa Ortuzar,47.0,1744.68,2.0
16672,apartment,Liniers,53.0,1886.79,2.0
16673,apartment,Mataderos,90.0,1188.89,3.0
16675,apartment,Villa Urquiza,95.0,3136.84,3.0
16676,apartment,Villa Lugano,66.0,1181.82,4.0
16677,apartment,Recoleta,127.0,2354.33,4.0
16679,apartment,Villa Urquiza,45.0,2800.0,2.0
16680,apartment,Almagro,40.0,2075.0,1.0
16683,apartment,Villa Urquiza,42.0,3690.48,2.0
16684,apartment,Saavedra,88.0,2477.27,3.0
16685,apartment,Barrio Norte,57.0,3947.37,2.0
16687,apartment,Almagro,54.0,2222.22,2.0
16688,apartment,Villa Urquiza,73.0,2726.03,4.0
16689,house,Mataderos,314.0,1560.51,6.0
16690,apartment,Villa Urquiza,79.0,1835.44,3.0
16691,apartment,Saavedra,72.0,3027.78,3.0
16692,apartment,Villa del Parque,45.0,2288.89,2.0
16693,apartment,Mataderos,40.0,2100.0,2.0
16694,apartment,Palermo,40.0,3325.0,1.0
16695,apartment,Balvanera,54.0,1944.44,3.0
16696,apartment,Almagro,54.0,1683.33,2.0
16698,apartment,Recoleta,91.0,2637.36,3.0
16699,apartment,Villa Luro,65.0,2407.69,3.0
16700,apartment,Caballito,37.0,2709.95,1.0
16701,apartment,Congreso,66.0,1795.45,3.0
16702,apartment,Belgrano,142.0,2781.69,4.0
16703,apartment,Villa Luro,65.0,2407.69,3.0
16704,apartment,Caballito,47.0,2698.43,1.0
16705,apartment,Barrio Norte,95.0,2421.05,3.0
16706,apartment,Liniers,34.0,1911.76,1.0
16708,apartment,Recoleta,128.0,2734.38,4.0
16709,apartment,Villa Lugano,132.0,910.61,3.0
16710,apartment,Recoleta,84.0,2678.57,3.0
16711,apartment,Floresta,36.0,2500.0,2.0
16712,PH,Mataderos,97.0,845.36,2.0
16713,apartment,Recoleta,165.0,1939.39,4.0
16714,apartment,Saavedra,48.0,2270.83,2.0
16715,apartment,Retiro,70.0,1971.43,3.0
16716,apartment,Villa Luro,42.0,2619.05,2.0
16717,PH,Mataderos,55.0,1490.91,2.0
16718,apartment,Belgrano,41.0,2512.2,1.0
16719,apartment,Recoleta,137.0,2335.77,4.0
16720,apartment,Caballito,47.0,2523.7,1.0
16721,apartment,Recoleta,47.0,4008.51,2.0
16722,apartment,Recoleta,40.0,2750.0,2.0
16723,apartment,Caballito,36.0,2606.61,1.0
16724,apartment,Caballito,47.0,2558.66,1.0
16725,house,Liniers,134.0,1604.48,3.0
16726,apartment,Recoleta,125.0,2000.0,4.0
16727,apartment,Liniers,84.0,2380.95,3.0
16728,apartment,Caballito,47.0,2593.6,1.0
16729,apartment,Belgrano,37.0,4810.81,1.0
16730,apartment,Villa Luro,42.0,2619.05,2.0
16731,apartment,Recoleta,35.0,2542.86,1.0
16732,apartment,Liniers,83.0,2759.04,5.0
16733,apartment,Villa Luro,41.0,1890.24,2.0
16734,apartment,Villa Luro,44.0,2840.91,2.0
16735,apartment,Recoleta,112.0,2928.57,3.0
16736,apartment,Caballito,42.0,2321.43,2.0
16737,apartment,Belgrano,50.0,4000.0,2.0
16738,apartment,Villa Crespo,50.0,2400.0,3.0
16739,apartment,Belgrano,39.0,2230.77,1.0
16740,PH,Mataderos,78.0,1666.67,3.0
16741,apartment,Belgrano,50.0,4000.0,2.0
16742,PH,Liniers,73.0,1917.81,2.0
16743,PH,Liniers,73.0,1917.81,3.0
16744,apartment,San Cristobal,47.0,2231.91,2.0
16746,apartment,Puerto Madero,38.0,4997.37,1.0
16747,PH,Villa Luro,157.0,1369.43,4.0
16748,PH,Liniers,66.0,1636.36,2.0
16750,apartment,San Cristobal,46.0,2215.22,2.0
16751,apartment,Almagro,36.0,2237.64,1.0
16752,PH,Villa Luro,157.0,1369.43,4.0
16753,PH,Liniers,66.0,1636.36,2.0
16754,apartment,Mataderos,67.0,1940.3,2.0
16755,apartment,Almagro,36.0,2339.36,1.0
16756,apartment,Flores,32.0,2343.75,1.0
16757,apartment,Palermo,37.0,4189.19,1.0
16758,apartment,Almagro,36.0,2430.89,1.0
16759,apartment,Mataderos,40.0,1825.0,2.0
16760,apartment,Palermo,40.0,3587.5,1.0
16761,PH,Liniers,230.0,913.04,4.0
16762,apartment,Mataderos,33.0,2424.24,1.0
16763,apartment,Almagro,35.0,2406.74,1.0
16764,apartment,Palermo,42.0,3770.48,1.0
16765,apartment,Balvanera,33.0,1909.09,1.0
16766,apartment,Palermo,113.0,3779.87,4.0
16768,apartment,Almagro,35.0,2306.06,1.0
16769,apartment,Almagro,36.0,2236.67,1.0
16770,apartment,Mataderos,51.0,1843.14,2.0
16771,apartment,Villa del Parque,107.0,2532.71,4.0
16772,apartment,San Cristobal,37.0,2125.12,1.0
16773,apartment,Almagro,36.0,2236.67,1.0
16774,apartment,San Cristobal,37.0,2125.12,1.0
16776,apartment,Barrio Norte,56.0,4196.43,2.0
16777,apartment,Almagro,36.0,2328.19,1.0
16778,apartment,Villa del Parque,37.0,1837.84,2.0
16779,apartment,Almagro,36.0,2236.67,1.0
16780,apartment,Villa Urquiza,37.0,2393.24,1.0
16781,apartment,Villa Luro,38.0,2100.0,2.0
16782,apartment,Barrio Norte,57.0,3070.18,1.0
16783,apartment,San Telmo,27.0,2277.78,1.0
16784,apartment,Belgrano,70.0,2350.0,3.0
16785,apartment,Villa Urquiza,33.0,2150.0,1.0
16786,apartment,San Telmo,22.0,2527.27,1.0
16787,apartment,Palermo,60.0,3800.0,2.0
16788,apartment,Villa Luro,55.0,2100.0,2.0
16789,apartment,Belgrano,34.0,3176.47,1.0
16790,PH,Villa Luro,76.0,1447.37,2.0
16791,apartment,Belgrano,109.0,3350.86,4.0
16792,apartment,San Telmo,36.0,2413.83,1.0
16793,PH,Mataderos,64.0,1781.25,3.0
16794,apartment,Palermo,100.0,2450.0,4.0
16795,apartment,San Telmo,44.0,2534.0,1.0
16796,apartment,Belgrano,109.0,3522.31,4.0
16797,apartment,Palermo,47.0,3031.91,2.0
16799,apartment,Palermo,55.0,3169.09,2.0
16800,apartment,Liniers,72.0,1972.22,3.0
16801,apartment,Almagro,69.0,1413.04,2.0
16802,apartment,Liniers,72.0,1972.22,3.0
16803,apartment,Belgrano,49.0,3020.41,2.0
16804,apartment,Palermo,55.0,2727.27,2.0
16805,apartment,Palermo,119.0,2352.94,5.0
16806,apartment,Liniers,40.0,1875.0,1.0
16807,house,Velez Sarsfield,231.0,1010.82,5.0
16808,apartment,Congreso,44.0,2613.64,1.0
16809,apartment,Liniers,35.0,2057.14,1.0
16810,apartment,Palermo,72.0,3011.46,3.0
16811,house,Villa Luro,231.0,1010.82,5.0
16812,apartment,Palermo,155.0,4064.52,4.0
16813,apartment,Villa Crespo,52.0,2403.85,2.0
16814,apartment,Palermo,72.0,3113.54,3.0
16815,apartment,Belgrano,156.0,2294.87,4.0
16816,apartment,Liniers,35.0,2057.14,1.0
16817,apartment,Belgrano,76.0,2302.63,3.0
16818,apartment,Palermo,76.0,3421.05,3.0
16819,apartment,Palermo,72.0,3215.62,3.0
16820,apartment,Palermo,51.0,3666.67,2.0
16821,apartment,Liniers,35.0,2057.14,1.0
16822,apartment,Flores,97.0,1237.11,2.0
16823,apartment,Palermo,75.0,2985.08,3.0
16824,apartment,Belgrano,116.0,2224.14,4.0
16825,apartment,Palermo,67.0,3612.69,2.0
16826,apartment,Liniers,37.0,2081.08,1.0
16827,apartment,Palermo,37.0,2965.54,1.0
16828,apartment,Almagro,50.0,1780.0,2.0
16829,apartment,Caballito,67.0,1925.37,1.0
16830,apartment,Palermo,37.0,3173.65,1.0
16831,apartment,Barrio Norte,66.0,2954.55,3.0
16832,apartment,Caballito,114.0,2280.7,3.0
16833,apartment,Almagro,50.0,1730.0,2.0
16834,apartment,Palermo,37.0,3277.7,1.0
16835,apartment,Caballito,131.0,2595.42,4.0
16836,apartment,Liniers,37.0,2081.08,1.0
16837,apartment,Barrio Norte,52.0,3307.69,2.0
16838,apartment,Palermo,33.0,2979.55,1.0
16839,apartment,Villa Luro,35.0,2285.71,1.0
16840,apartment,Palermo,33.0,3084.09,1.0
16841,apartment,Palermo,42.0,3285.71,2.0
16842,apartment,Villa Luro,66.0,2575.76,3.0
16844,apartment,Palermo,33.0,3188.64,1.0
16845,apartment,Villa Urquiza,80.0,3437.5,3.0
16846,apartment,Villa Luro,61.0,2786.89,3.0
16847,apartment,Palermo,33.0,3293.18,1.0
16848,apartment,Almagro,41.0,2024.39,2.0
16849,apartment,Recoleta,49.0,3993.88,2.0
16850,apartment,Villa Luro,63.0,2777.78,3.0
16851,apartment,Recoleta,49.0,4050.92,2.0
16852,apartment,Palermo,40.0,3000.0,2.0
16853,apartment,Palermo,86.0,2883.72,2.0
16854,apartment,Liniers,56.0,1875.0,2.0
16855,apartment,Caballito,45.0,1822.22,2.0
16856,apartment,Liniers,48.0,1458.33,1.0
16857,apartment,Recoleta,46.0,4046.54,2.0
16858,apartment,Belgrano,85.0,2294.12,3.0
16859,apartment,Puerto Madero,61.0,5573.77,2.0
16860,apartment,Recoleta,46.0,4206.13,2.0
16861,apartment,Belgrano,37.0,3513.51,1.0
16862,PH,Belgrano,210.0,2047.62,4.0
16863,apartment,Belgrano,72.0,2569.44,3.0
16864,apartment,Liniers,40.0,2500.0,2.0
16865,apartment,Villa Luro,35.0,1971.43,2.0
16866,apartment,Recoleta,60.0,3973.55,2.0
16868,apartment,Palermo,39.0,3012.82,2.0
16869,apartment,Palermo,45.0,2733.33,2.0
16870,apartment,Liniers,28.0,2428.57,1.0
16871,apartment,Recoleta,52.0,4016.79,2.0
16872,store,Palermo,40.0,4582.5,1.0
16873,apartment,Recoleta,52.0,4107.31,2.0
16874,apartment,Liniers,64.0,2187.5,3.0
16875,apartment,Almagro,50.0,1870.0,2.0
16876,apartment,Caballito,94.0,2074.47,3.0
16877,apartment,Recoleta,52.0,4141.25,2.0
16878,apartment,Liniers,41.0,1951.22,1.0
16879,apartment,Palermo,70.0,3268.57,3.0
16880,apartment,Recoleta,52.0,4175.19,2.0
16881,apartment,Liniers,81.0,1728.4,3.0
16882,apartment,Palermo,70.0,3370.71,3.0
16883,apartment,Liniers,28.0,2392.86,1.0
16884,apartment,Recoleta,52.0,4243.1,2.0
16885,apartment,Recoleta,55.0,3878.09,2.0
16886,apartment,Liniers,35.0,2000.0,1.0
16887,apartment,Caballito,97.0,2979.38,4.0
16888,apartment,Palermo,70.0,3472.86,3.0
16889,apartment,Recoleta,49.0,3966.94,2.0
16890,apartment,Colegiales,47.0,131.26,3.0
16891,apartment,Colegiales,61.0,2508.2,2.0
16892,apartment,Colegiales,120.0,2291.67,4.0
16893,apartment,Belgrano,120.0,2291.67,4.0
16894,apartment,Recoleta,49.0,4023.92,2.0
16895,house,Coghlan,162.0,2160.49,4.0
16896,apartment,Villa Luro,61.0,1606.56,2.0
16897,apartment,Nuñez,67.0,2985.07,3.0
16898,apartment,Villa Urquiza,80.0,2687.5,3.0
16899,apartment,Recoleta,49.0,4092.33,2.0
16900,apartment,Palermo,60.0,3485.0,2.0
16901,apartment,Recoleta,49.0,4149.33,2.0
16902,apartment,Mataderos,71.0,2042.25,2.0
16903,apartment,Palermo,35.0,3571.43,1.0
16904,apartment,Recoleta,49.0,4183.51,2.0
16905,house,Mataderos,183.0,1311.48,5.0
16906,apartment,Villa Urquiza,79.0,2848.1,3.0
16907,apartment,Recoleta,49.0,4217.71,2.0
16908,apartment,Mataderos,58.0,2413.79,2.0
16909,apartment,Palermo,83.0,5277.11,3.0
16910,apartment,Caballito,155.0,2858.06,4.0
16911,apartment,Recoleta,45.0,4279.38,2.0
16912,apartment,Mataderos,58.0,2413.79,2.0
16913,apartment,Recoleta,47.0,3897.17,2.0
16914,apartment,Mataderos,58.0,2413.79,2.0
16915,PH,Mataderos,177.0,926.55,3.0
16916,apartment,Recoleta,47.0,3942.47,2.0
16917,apartment,Palermo,250.0,5600.0,5.0
16918,apartment,San Telmo,78.0,1538.46,3.0
16919,apartment,Mataderos,102.0,1225.49,2.0
16920,apartment,Flores,69.0,2344.93,3.0
16921,apartment,Recoleta,47.0,4067.09,2.0
16922,apartment,Caballito,50.0,1800.0,2.0
16923,apartment,Barracas,52.0,2307.69,2.0
16924,apartment,Barracas,68.0,1911.76,3.0
16925,apartment,Recoleta,47.0,4123.74,2.0
16926,house,Mataderos,375.0,693.33,4.0
16927,apartment,Palermo,73.0,3150.68,3.0
16928,apartment,Recoleta,47.0,4157.72,2.0
16929,apartment,Recoleta,47.0,4191.72,2.0
16930,apartment,Balvanera,33.0,2393.94,2.0
16931,house,Villa Crespo,99.0,1434.34,4.0
16932,apartment,Balvanera,106.0,1698.11,4.0
16933,apartment,Colegiales,71.0,2852.68,3.0
16934,apartment,Colegiales,39.0,2985.58,2.0
16935,apartment,Colegiales,178.0,2767.54,4.0
16936,apartment,Colegiales,88.0,2734.62,3.0
16938,apartment,Recoleta,46.0,4317.2,2.0
16939,PH,Liniers,55.0,1145.45,2.0
16940,PH,Villa Urquiza,137.0,2262.77,4.0
16941,apartment,Recoleta,48.0,4342.04,2.0
16942,apartment,Colegiales,23.0,2260.87,1.0
16943,apartment,Chacarita,23.0,2260.87,1.0
16944,apartment,Recoleta,46.0,4370.54,2.0
16945,apartment,Villa Urquiza,36.0,2305.56,1.0
16946,apartment,Recoleta,45.0,4313.53,2.0
16947,apartment,Villa Urquiza,36.0,2333.33,1.0
16948,apartment,Velez Sarsfield,35.0,1771.43,2.0
16949,apartment,Recoleta,76.0,4393.24,2.0
16950,apartment,Villa Urquiza,36.0,2369.44,1.0
16951,apartment,Villa Lugano,132.0,901.52,4.0
16952,apartment,Recoleta,88.0,4282.17,3.0
16953,apartment,Barrio Norte,83.0,2951.81,4.0
16954,apartment,Belgrano,39.0,3244.77,1.0
16955,apartment,Villa Urquiza,36.0,2405.56,1.0
16956,apartment,Congreso,37.0,2837.84,1.0
16957,apartment,Palermo,40.0,2825.0,2.0
16959,apartment,Villa del Parque,50.0,1640.0,2.0
16960,apartment,Villa Luro,54.0,2314.81,3.0
16961,apartment,Caballito,94.0,1861.7,3.0
16962,apartment,Barrio Norte,59.0,3661.02,2.0
16963,apartment,Villa Crespo,64.0,1854.31,2.0
16964,apartment,Palermo,168.0,2589.29,5.0
16965,apartment,Villa Luro,54.0,2500.0,3.0
16966,house,Villa Urquiza,263.0,1463.5,5.0
16967,apartment,Villa Crespo,36.0,2216.42,1.0
16968,apartment,Villa Luro,32.0,2343.75,1.0
16970,apartment,Nuñez,68.0,1994.66,2.0
16971,apartment,Villa Luro,32.0,2343.75,1.0
16972,apartment,Villa Luro,32.0,2343.75,1.0
16973,apartment,Balvanera,134.0,1865.67,4.0
16974,apartment,Villa Luro,38.0,2368.42,2.0
16975,house,Mataderos,100.0,2750.0,3.0
16976,PH,Mataderos,70.0,1400.0,3.0
16978,house,Villa Luro,318.0,1698.11,6.0
16979,house,Liniers,220.0,1795.45,4.0
16980,apartment,Belgrano,43.0,2483.74,1.0
16981,apartment,Almagro,72.0,1972.22,2.0
16982,apartment,San Telmo,52.0,2536.56,2.0
16983,house,Villa Urquiza,263.0,1463.5,4.0
16984,apartment,Balvanera,102.0,1759.8,4.0
16985,apartment,Palermo,96.0,2604.17,4.0
16987,apartment,Belgrano,43.0,2613.98,1.0
16988,apartment,Belgrano,52.0,2421.79,2.0
16989,apartment,Belgrano,67.0,3014.93,3.0
16990,apartment,Belgrano,52.0,2498.71,2.0
16991,apartment,Palermo,25.0,4200.0,1.0
16992,apartment,Belgrano,52.0,2529.48,2.0
16993,apartment,Belgrano,52.0,2473.42,2.0
16994,apartment,Flores,61.0,2459.02,3.0
16995,house,Mataderos,200.0,1400.0,4.0
16996,apartment,Palermo,30.0,3500.0,1.0
16997,apartment,Balvanera,278.0,1474.82,6.0
16998,apartment,Puerto Madero,109.0,4954.12,4.0
16999,apartment,Belgrano,52.0,2550.35,2.0
17000,apartment,Saavedra,85.0,2423.53,3.0
17001,apartment,Saavedra,50.0,2420.0,1.0
17002,apartment,Belgrano,52.0,2581.12,2.0
17003,apartment,Barrio Norte,290.0,2406.9,4.0
17004,PH,Liniers,60.0,2316.67,3.0
17005,apartment,Belgrano,50.0,2516.76,2.0
17006,apartment,Flores,155.0,1967.74,4.0
17007,apartment,Villa Luro,76.0,1776.32,2.0
17008,apartment,Belgrano,50.0,2704.0,2.0
17009,PH,Villa Devoto,198.0,1863.64,4.0
17010,apartment,Almagro,37.0,1972.97,2.0
17011,apartment,Barrio Norte,37.0,1972.97,2.0
17012,apartment,Almagro,37.0,1972.97,2.0
17013,apartment,Palermo,28.0,2464.29,2.0
17014,PH,Villa Crespo,84.0,1928.57,3.0
17015,apartment,Palermo,37.0,1972.97,2.0
